Source_IP,Source_port,Destination_IP,Destination_port,Protocol,Timestamp,fwd_packets_amount,bwd_packets_amount,fwd_packets_length,bwd_packets_length,max_fwd_packet ,min_fwd_packet,max_bwd_packet,min_bwd_packet,FIN_count,SYN_count,RST_count,PSH_count,silence_windows,min_fwd_inter_arrival_time,max_fwd_inter_arrival_time,mean_fwd_inter_arrival_time,min_bwd_inter_arrival_time,max_bwd_inter_arrival_time,mean_bwd_inter_arrival_time,min_bib_inter_arrival_time,max_bib_inter_arrival_time,mean_bib_inter_arrival_time,first_packet_sizes_0,first_packet_sizes_1,first_packet_sizes_2,first_packet_sizes_3,first_packet_sizes_4,first_packet_sizes_5,first_packet_sizes_6,first_packet_sizes_7,first_packet_sizes_8,first_packet_sizes_9,first_packet_sizes_10,first_packet_sizes_11,first_packet_sizes_12,first_packet_sizes_13,first_packet_sizes_14,first_packet_sizes_15,first_packet_sizes_16,first_packet_sizes_17,first_packet_sizes_18,first_packet_sizes_19,first_packet_sizes_20,first_packet_sizes_21,first_packet_sizes_22,first_packet_sizes_23,first_packet_sizes_24,first_packet_sizes_25,first_packet_sizes_26,first_packet_sizes_27,first_packet_sizes_28,first_packet_sizes_29,min_packet_size,max_packet_size,mean_packet_size,STD_packet_size,mean_delta_byte,STD_delta_byte,bandwidth_0,bandwidth_1,bandwidth_2,bandwidth_3,bandwidth_4,bandwidth_5,bandwidth_6,bandwidth_7,bandwidth_8,bandwidth_9,bandwidth_10,bandwidth_11,bandwidth_12,bandwidth_13,bandwidth_14,bandwidth_15,bandwidth_16,bandwidth_17,bandwidth_18,bandwidth_19,bpp_0,bpp_1,bpp_2,beaconning_0,beaconning_1,beaconning_2,beaconning_3,beaconning_4,beaconning_5,beaconning_6,beaconning_7,beaconning_8,beaconning_9,beaconning_10,beaconning_11,beaconning_12,beaconning_13,beaconning_14,beaconning_15,beaconning_16,beaconning_17,beaconning_18,beaconning_19,pps_fwd,pps_bwd,count_big_requests,ACK_count,label
10.10.0.127,57737,95.142.206.162,443,tcp,1728386612.86401,31,126,78,132,2164,60,1434,60,1,2,1,57,33,5.10215759277344e-05,0.013489007949829,0.001634451650804,0.0,0.00257396697998,0.000426776825436,0.0,0.013489007949829,0.000665234911973,66,-66,60,1812,-60,-60,-1434,-1434,-581,60,134,868,-60,-333,-333,60,-60,-344,-1434,-1434,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,60,1812,889.766666666667,661.47711894584,916.602870813397,628.723031947176,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184847,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.3658864867856,132.619192516099,2,209,VOD
10.10.0.127,58099,95.142.206.162,443,tcp,1728386930.06005,820,1574,13,22,2164,60,1434,60,1,2,1,13,4,6.91413879394531e-06,0.009375095367432,0.000946259789351,0.0,0.009684085845947,0.000492961161321,0.0,0.009684085845947,0.00064822635555,66,-66,60,1780,-60,-1434,-1434,60,-581,134,868,-60,-60,-333,-623,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,60,1780,762.314285714286,661.908572513868,862.176470588235,626.104458047971,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1237662341131,49.2863736269606,2,34,VOD
10.100.102.20,52370,212.143.195.14,443,tcp,1726542740.15734,1141,1463,9,8,1334,60,1506,60,0,2,0,3,3,0.0,22.1488580703735,0.039600191149766,0.0,22.1740140914917,0.03086137934572,0.0,22.1740140914917,0.034690482367385,66,-66,60,1334,587,-60,-1506,-1506,-1506,-212,66,60,60,118,-60,60,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1506,434.882352941176,584.658762452177,348.0,519.293630810161,0,65020,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7267,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199049260388331,0.176932675900738,2,16,VOD
10.100.102.20,51684,212.143.195.15,443,udp,1726554806.2232,1236,1517,467,536,1334,60,1506,60,0,0,0,0,17,0.0,13.4796149730682,0.021976860209962,0.0,13.4869239330292,0.017887730463288,0.0,13.4869239330292,0.019723605641962,1292,1292,-1292,-1165,-1292,-1292,-1292,1292,83,82,125,112,1288,1288,995,-1292,-1292,202,1292,-158,-572,-65,-69,75,75,75,-627,-1288,-1287,-461,65,1292,725.716849451645,604.099005758963,67.9580838323353,270.133906765427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.04841395578,910.222590750103,8,1003,VOD
10.10.0.233,60655,128.139.199.8,443,tcp,1727315374.76278,1910,7145,1911,7145,1856,60,1434,60,0,2,0,2373,192,5.96046447753906e-06,5.01108717918396,0.029833067524496,0.0,5.01511001586914,0.007974586426753,0.0,5.01511001586914,0.012585265487679,66,-66,60,1856,-60,-60,-1434,-1434,-1157,60,134,146,687,-60,-60,-357,-60,-357,-115,-85,60,85,-60,-610,-1222,-1434,-1434,-1434,-1434,-1434,60,1856,1117.605454947,563.23443350524,547.90679182772,647.67933924603,0,63728,0,11,0,11,0,11,0,1547,0,1547,0,1547,0,1547,0,1547,0,1547,1660032,1097815,896375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5365880782495,125.389284049761,34,9055,VOD
10.10.0.127,55009,185.226.55.159,443,tcp,1728383591.73413,101,196,43,63,2164,60,1434,60,1,2,1,30,17,9.05990600585938e-06,0.008600950241089,0.000887108321237,0.0,0.003759145736694,0.000456953535275,0.0,0.008600950241089,0.000603235129154,66,-66,60,1876,1434,-66,-1434,60,-1434,-271,60,134,851,-60,-333,-333,60,-602,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,60,1876,839.641509433962,670.107583430681,977.676190476191,594.753818542766,0,63728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83940,2994,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7570822226897,31.8766553495222,3,105,VOD
10.100.102.20,56753,212.29.228.17,443,udp,1726527633.18715,488,590,13,9,1334,60,1506,60,0,0,0,0,1,0.0,2.21226382255554,0.015133246046598,0.0,2.20668792724609,0.012494891780918,0.0,2.21226382255554,0.01368924881399,1292,1292,-1292,-1292,-1292,-1168,-1292,83,83,82,-1292,125,116,-572,212,-158,75,75,1288,1288,906,-67,0,0,0,0,0,0,0,0,67,1292,697.363636363636,562.108736282366,344.333333333333,462.765222109063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.36882058062,207.947645017352,6,22,VOD
10.10.0.127,50598,95.142.206.173,443,tcp,1728378875.30021,321,797,5827,10782,2164,60,1434,60,0,2,0,4612,57,3.00407409667969e-05,0.069118022918701,0.001422280463103,0.0,0.013118028640747,0.000486904584629,0.0,0.069118022918701,0.000755469572992,66,-66,60,2164,-60,-60,-310,134,-60,844,-60,-629,-1434,60,-1434,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,60,-1434,60,-1434,-1434,60,2164,955.677343608887,648.318646102736,912.751806358381,637.901906394099,0,64348,0,27971,0,27971,0,27983,0,27968,0,27972,0,27972,0,0,0,0,0,0,2080319,2060817,1686267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0688035757324,146.305103853363,22,16608,VOD
192.168.1.25,51344,109.226.50.249,443,tcp,1726442144.32747,1,0,133,577,1841,60,1514,60,2,2,1,13,10,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,-66,60,1777,-60,-60,-1514,-472,-1514,66,60,118,146,532,-60,-325,-325,-527,-1514,-1514,-1514,-1514,-1514,-1514,-1514,60,85,-1514,60,-1514,60,1777,1220.60845070423,579.849479192777,161.819464033851,450.261307756841,0,35040,0,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866161,411,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04062299922221,8.85292835000913,2,709,VOD
10.10.0.127,54981,95.142.206.166,443,tcp,1728383590.25455,386,810,12,19,2164,60,1434,60,1,2,1,11,4,5.00679016113281e-06,0.01502799987793,0.000903862127986,0.0,0.014923810958862,0.000429755670053,0.0,0.01502799987793,0.00058276996166,66,-66,60,2131,-60,-60,-310,134,868,-60,-60,-344,-1434,-1434,60,-1434,60,-1434,-1434,-1434,60,-1434,60,-1434,-1434,60,-1434,60,-1434,60,60,2131,704.741935483871,692.323435869622,890.866666666667,677.075364260795,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.088166456729,65.0562635564877,2,30,VOD
10.10.0.127,58055,95.142.206.162,443,tcp,1728386889.20585,772,1361,7,15,2163,60,1434,60,1,2,1,9,4,5.96046447753906e-06,0.070083856582642,0.001832852400646,0.0,0.113245964050293,0.000991317474343,0.0,0.113245964050293,0.001295895516118,66,-66,60,2099,-60,-60,-310,134,899,60,-60,-60,-640,60,-1434,-1434,-1434,-1434,-1434,-1434,-1434,-1434,0,0,0,0,0,0,0,0,60,2099,732.090909090909,688.5875470246,411.809523809524,643.5410682901,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.404714082434,41.5815301766443,2,21,VOD
10.10.0.127,60672,3.160.196.48,443,tcp,1728353141.78562,9458,18229,9459,18229,1911,60,1434,60,0,2,0,7787,283,5.00679016113281e-06,2.18345212936401,0.005532236425941,0.0,2.16961598396301,0.002867982943273,0.0,2.18345212936401,0.003778103557246,66,-66,60,1911,1434,-60,-60,-1434,-1434,-1434,-1434,-805,60,-805,-66,66,118,146,682,-60,-200,-116,60,85,-85,60,-60,-60,-1035,-85,60,1911,963.173324183762,648.264015332283,906.808899483512,643.725287761951,0,65277,0,3952,0,3952,0,3952,0,3952,0,3952,0,3952,0,3952,0,3936,0,3930,2586676,2248043,2030610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.769727789704,348.372065533197,9,27687,VOD
10.10.0.127,53185,185.226.55.145,443,tcp,1728381722.31734,2143,3857,11,18,2164,60,1434,60,0,2,0,11,6,5.96046447753906e-06,0.03160309791565,0.00095954032574,0.0,0.036098003387451,0.000536272987542,0.0,0.036098003387451,0.000687449971835,66,-66,60,2131,-60,-60,-310,134,857,-60,-657,-1434,60,-1434,-1434,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,60,-1434,-808,60,0,60,2131,738.034482758621,678.300486904644,806.5,665.674389515732,0,63728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.456203668916,38.3828787309535,2,28,VOD
10.10.0.127,57322,95.142.206.162,443,tcp,1728386160.72659,42,61,12,17,2163,60,1434,60,1,2,1,10,3,5.79357147216797e-05,0.074639081954956,0.011048453194755,0.0,0.092427015304566,0.006383508932395,0.0,0.092427015304566,0.008285719214134,66,-66,60,2067,-60,-60,-310,134,895,-60,-60,-637,-1434,60,-1434,-1434,60,-1434,-1434,-1434,60,-1434,60,-1434,-1434,60,-1434,60,60,0,60,2067,663.275862068965,681.041286740346,804.642857142857,682.226565544537,0,64602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19235,0,0,2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0173025717748,76.5245119766809,2,28,VOD
10.100.102.20,62414,212.29.228.16,443,tcp,1726557130.23526,606,826,12,11,1334,60,1506,60,0,2,0,4,3,0.0,13.9639158248901,0.04574191570282,0.0,13.9718940258026,0.033547508225891,0.0,13.9718940258026,0.03870799071962,66,-66,60,1334,523,-60,-1506,66,-212,-1506,-1506,74,66,60,-212,66,118,-1506,-1506,66,66,-60,-66,0,0,0,0,0,0,0,60,1506,468.304347826087,608.19386460044,523.454545454546,618.849058353322,0,65020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10705,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265501193450243,0.243376093996056,2,22,VOD
10.100.102.20,52371,212.143.195.14,443,tcp,1726542740.15773,1140,1462,9,8,1334,60,1506,60,0,2,0,3,2,0.0,22.1488580703735,0.039607429922673,0.0,22.1740140914917,0.029084664852283,0.0,22.1740140914917,0.033694946243615,66,-66,60,1334,555,-60,-1506,-212,-1506,-1506,66,66,60,118,-60,60,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1506,433.352941176471,583.993648351486,509.75,604.030473155122,0,65020,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7241,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19929315978054,0.17714947536048,2,16,VOD
192.168.1.25,57847,109.226.50.249,443,tcp,1726436297.71138,371,752,371,752,2144,60,1514,60,0,2,0,11,28,7.86781311035156e-06,3.56680202484131,0.012750730360293,0.0,3.58667492866516,0.005977670245982,0.0,3.58667492866516,0.008215252883925,66,-66,60,2144,-60,-60,-292,118,146,513,-325,-465,-1514,-1514,-1514,-1514,-1514,-1514,-1514,-1514,60,85,-1514,-1514,-1514,60,-1514,-1514,-1514,-1514,60,2144,1027.54764024933,683.911465346282,219.217468805704,516.552976627524,0,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522488,486425,96099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.1695774601776,166.553968328985,2,1122,VOD
10.100.102.20,64655,62.0.80.18,443,udp,1726543183.84595,669,909,123,187,1334,60,1506,60,0,0,0,0,6,0.0,3.8580150604248,0.019898902496771,0.0,4.18499183654785,0.014615387019545,0.0,4.18499183654785,0.016855356508939,1292,1292,-1292,-1170,-1292,-1292,83,83,-1292,82,125,115,1288,1288,944,-1292,-1292,205,1292,-572,-158,-65,-69,-627,-67,-69,75,75,75,-1288,65,1292,808.158064516129,591.31987210362,124.427184466019,355.122949727017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152176,98353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.529514475965,985.975765910614,7,310,VOD
10.100.102.20,58514,82.166.22.12,443,udp,1726551244.04803,35,36,21,21,1334,60,1506,60,0,6,0,22,7,0.0,8.10105514526367,0.234738397598267,0.0,8.09754610061646,0.228031330638462,0.0,8.10105514526367,0.23133763125245,1292,1292,-1292,-1292,-1292,81,-1181,-1292,83,82,125,114,746,137,-1292,204,-572,-158,-69,-63,-175,-69,-63,75,75,75,77,79,79,-67,63,1292,343.357142857143,470.798805548742,206.048780487805,383.934442525087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13560,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54773545399953,2.54773545399953,4,34,VOD
10.10.0.127,53304,95.142.206.173,443,tcp,1728381819.72637,387,1162,11,18,2163,60,1434,60,1,2,1,11,5,8.82148742675781e-06,0.032238960266113,0.002338000354225,0.0,0.02162504196167,0.000808393278138,0.0,0.032238960266113,0.00119054817707,66,-66,60,2068,-60,-310,134,870,-60,-60,-344,-1434,-1434,-1434,60,-1434,-1434,-1434,60,-1434,-1434,60,-1434,60,-1434,60,-1434,-1434,60,0,60,2068,747.103448275862,689.831480911878,802.928571428572,690.222217248672,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18032,3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1771273402757,42.8352992840875,2,28,VOD
10.10.0.18,52368,128.139.200.13,443,tcp,1726082863.06589,350,1390,8,9,1896,60,1434,60,0,2,0,5,1,1.09672546386719e-05,10.0009911060333,0.128643702779497,0.0,10.0538110733032,0.032047074132686,0.0,10.0538110733032,0.051477430469688,66,-66,60,1832,-60,-1434,-1434,-1434,-428,60,118,1010,-60,-736,60,60,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1832,528.470588235294,621.718880831206,597.25,623.67534623392,0,65023,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8858,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177661528182602,0.199869219205427,2,16,VOD
10.100.102.20,56638,212.29.228.13,443,tcp,1726545421.65401,1528,1,9,9,1334,60,1506,60,2,2,0,3,4,0.0,8.81774592399597,0.041952366604231,1000.0,0.0,0.0,0.0,8.81774592399597,0.041924928823587,66,-66,60,1334,587,-60,-1506,-211,-1506,-1506,66,60,118,-60,-60,60,60,-60,0,0,0,0,0,0,0,0,0,0,0,0,60,1506,413.666666666667,574.86152922054,479.529411764706,597.792814556137,0,65020,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7206,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14031166438586,0.14031166438586,2,17,VOD
10.100.102.20,49741,82.166.22.13,443,tcp,1726533558.03494,1114,1479,10,9,1334,60,1506,60,0,2,0,4,5,0.0,19.7985670566559,0.040651519593902,0.0,19.7885949611664,0.030520347423695,0.0,19.7985670566559,0.034872883404262,66,-66,60,1334,555,-60,-1506,-211,-1506,66,66,-1506,60,118,-211,66,-60,60,-66,0,0,0,0,0,0,0,0,0,0,0,60,1506,402.263157894737,560.276890390651,623.555555555556,632.120876469948,0,65020,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7517,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220564221387454,0.198507799248709,2,18,VOD
10.100.102.20,61091,212.29.228.16,443,udp,1726526742.93504,188,210,16,19,1334,60,1506,60,0,0,0,21,8,0.0,3.18980598449707,0.030455803617518,0.0,3.26746392250061,0.026687271254403,0.0,3.26746392250061,0.02846738201889,1292,1292,-1292,-1292,-1292,-1292,-1164,81,131,114,747,137,-573,-159,-69,-175,-63,-69,-63,73,77,77,74,-65,116,116,-70,-69,-63,-69,63,1292,357.771428571429,478.192315509404,113.764705882353,237.864649949297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9079,2584,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77996742523932,3.30121131747169,3,33,VOD
10.10.0.127,56932,45.136.22.169,443,tcp,1728385750.4946,6094,13892,743,1586,2163,60,1434,60,0,2,0,748,38,5.00679016113281e-06,18.4359362125397,0.009003590590687,0.0,18.5853190422058,0.003944749640622,0.0,18.5853190422058,0.005487258234122,66,-66,60,2131,-60,-60,-310,134,878,-60,-60,-895,-1434,60,-1434,-1434,-1434,60,-1434,-1434,-1434,-1434,60,-1434,-1434,-1434,-1434,60,-1434,60,60,2131,994.174323744096,636.02238188234,836.088487972509,661.614301219988,0,63728,29990,29990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117036,882116,219150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5710651172028,33.2378321344329,3,2328,VOD
10.100.102.20,56063,62.90.229.13,443,tcp,1726528138.42428,1453,1867,11,9,1334,60,1506,60,1,2,0,3,6,0.0,14.0654621124268,0.050891070881139,0.0,14.0829408168793,0.041447064808875,0.0,14.0829408168793,0.045580239755562,66,-66,60,1334,619,-60,-213,-1506,-1506,-1506,66,66,66,60,118,-60,60,-66,-60,60,0,0,0,0,0,0,0,0,0,0,60,1506,380.9,555.686863260236,293.368421052632,491.360968238253,0,65020,244,244,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7372,126,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183258451422778,0.149938732982273,2,19,VOD
192.168.1.25,58921,109.226.50.249,443,tcp,1726436468.74935,1965,4049,4526,9376,1873,60,1514,60,0,2,0,69,148,6.91413879394531e-06,4.10569500923157,0.014740236175576,0.0,4.16129398345947,0.007153473715336,0.0,4.16129398345947,0.009632354366212,66,-66,60,1777,-60,-60,-1514,-1514,-472,60,118,146,509,-60,-325,-325,-125,-866,-85,60,85,143,-60,-60,-1514,-1514,-1514,-1514,-1514,-1514,60,1777,1039.06358797295,680.125814087843,166.873462340839,458.767536372551,0,35040,0,1756,0,1756,0,1756,0,1756,0,1756,0,1756,0,1756,0,1756,0,1756,813065,696235,679334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3555977172557,100.172798099202,2,13901,VOD
10.100.102.20,56966,212.143.195.15,443,udp,1726533582.95992,1112,1477,417,531,1334,60,1506,60,0,0,0,0,11,0.0,10.0328631401062,0.022793776054177,0.0,9.6770658493042,0.017163844873716,0.0,10.0328631401062,0.0195819535924,1292,1292,-1292,-1292,-1174,-1292,-1292,1292,82,125,115,1288,1288,969,-1292,205,-158,-572,75,76,1282,-65,-69,-627,-461,-1287,-1288,-1292,-1292,-1292,65,1292,752.595991561181,601.690789514402,107.699049630412,337.840600913041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698084,15377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940.611000206512,1197.75645350038,8,948,VOD
10.100.102.20,51683,74.125.154.134,443,udp,1726532326.77937,1788,2276,1206,1586,1334,60,1506,60,0,0,0,0,40,0.0,12.3464810848236,0.036096888233885,0.0,12.343435049057,0.028346802207833,0.0,12.3464810848236,0.031756534937799,1292,1292,-1292,-1292,-1292,-1292,-1281,83,81,82,125,109,1288,1288,1031,-158,-572,-65,-69,76,74,-627,77,-1288,-1292,-1292,-1292,-1292,-1292,-1292,65,1292,763.994985673352,600.347036078665,141.859548548907,383.968720241145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921148,401640,248041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1865999172327,38.3830410188483,26,2792,VOD
10.100.102.20,51900,74.125.98.136,443,udp,1726557262.87914,233,337,29,78,1334,60,1506,60,0,0,0,0,2,0.0,2.41474294662476,0.014661849312516,0.0,2.39401602745056,0.010047726532118,0.0,2.41474294662476,0.011933850405509,1292,1292,-1292,-1292,-1292,-1292,-1282,81,82,125,116,1288,1288,1020,-158,-572,76,73,-65,-69,-627,77,-1292,-1292,75,77,-1292,-1292,77,77,65,1292,970.906542056075,525.633796917468,156.188679245283,380.81068225681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.888242343769,798.526996648759,5,107,VOD
10.10.0.127,57722,185.226.52.169,443,tcp,1728386574.10351,2,0,22,25,2164,60,1434,60,2,2,1,23,13,3.50475311279297e-05,3.50475311279297e-05,1.75237655639648e-05,0.0,0.0,0.0,0.0,3.50475311279297e-05,1.75237655639648e-05,66,-66,60,1780,-60,-1434,-1434,60,-270,134,-60,-333,-333,60,825,-60,-881,-968,60,825,-60,-719,-971,60,825,-718,-969,60,825,825,60,1780,441.340425531915,464.180370142201,486.304347826087,476.318119381009,0,63728,0,31529,31526,31526,0,31526,0,0,0,0,0,0,0,0,0,0,0,0,8826,6150,2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295626475756578,0.335939176996112,7,46,VOD
10.100.102.20,60588,173.194.187.71,443,udp,1726550657.34344,500,657,26,26,1292,73,1292,63,0,0,0,0,13,0.0,3.51070594787598,0.029792430400848,0.0,3.5672070980072,0.0226088720551,0.0,3.5672070980072,0.025713262005726,1292,1292,-1292,-1292,1292,-1292,-1287,-1292,83,82,125,113,1288,244,838,-1292,-158,-572,-65,-70,-482,-84,203,75,75,75,80,-67,-68,117,63,1292,353.326923076923,476.810425203603,159.117647058824,322.130569499742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16470,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1778060131911,10.1778060131911,7,52,VOD
10.100.102.20,60613,82.166.22.14,443,tcp,1726539221.43189,1,1,14,13,1334,60,1506,60,2,2,0,5,5,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,66,-66,60,1334,587,1334,-60,-211,66,-1506,-1506,-1506,66,66,60,118,-211,66,-66,-1506,-1506,66,-60,-60,60,60,-60,0,0,0,60,1506,456.777777777778,601.757754467467,400.461538461538,573.918262122433,0,65020,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12093,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218472935752472,0.202867726055867,3,26,VOD
10.10.0.127,53020,185.226.53.139,443,tcp,1728381611.83082,1396,3216,201,371,2164,60,1434,60,0,2,0,173,13,0.0,0.045239925384522,0.001103492725886,0.0,0.0559241771698,0.000479039193979,0.0,0.0559241771698,0.000668054183255,66,-66,60,1812,-60,-1434,-1434,-270,60,134,851,-60,-60,-333,-881,-1434,-1434,-1434,-1434,-1434,-1434,60,-1434,-1434,60,-1434,-1434,-1434,60,-1434,60,1812,946.706293706294,649.923457915777,860.623467600701,652.349282800067,0,63728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539512,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.936419431413,328.429908502758,2,571,VOD
10.10.0.127,56514,185.226.55.160,443,tcp,1728385225.34955,2976,5642,899,1948,1876,60,1434,60,1,2,1,567,25,5.96046447753906e-06,2.8711838722229,0.002408267429439,0.0,3.01011896133423,0.001253242316883,0.0,3.01011896133423,0.001652099909708,66,-66,60,1876,-60,-60,-1434,-1434,60,-271,134,873,-333,-333,-887,60,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,-1434,-1434,60,1876,998.717597471022,632.230761823104,808.031623330991,665.337356546382,0,63728,0,32038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122862,594108,58436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.249106800018,316.90017802718,8,2846,VOD
10.10.0.127,61920,84.17.50.8,443,tcp,1728371331.73422,5443,11387,5443,11388,1813,60,1434,60,0,2,0,4928,36,5.00679016113281e-06,45.077054977417,0.012073132826654,0.0,11.261048078537,0.001812307809709,0.0,45.077054977417,0.005130767142284,66,-66,60,1813,-60,-60,-1434,-1434,60,-113,134,146,510,-365,-365,-116,60,85,-85,-60,60,-60,-674,60,186,-60,-1434,-1434,60,-1434,60,1813,988.068623373537,642.614191943721,883.116458704694,657.21347944208,0,63728,0,3970,0,3970,3970,3970,0,0,0,0,0,0,0,0,0,0,0,0,3334457,3330245,3300000,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.7404916058615,173.112018814542,2,16830,VOD
